provincename,cityName,confirmedCount,deadCount,dt
山西,临汾,1,0,2020-02-03
天津,宝坻区,11,0,2020-02-03
天津,河北区,9,0,2020-02-03
天津,河东区,9,0,2020-02-03
天津,外地来津人员,6,0,2020-02-03
天津,和平区,5,0,2020-02-03
广东,惠州,29,0,2020-02-03
天津,宁河区,4,0,2020-02-03
天津,河西区,3,0,2020-02-03
天津,东丽区,3,0,2020-02-03
天津,南开区,3,0,2020-02-03
天津,西青区,3,0,2020-02-03
天津,滨海新区,2,0,2020-02-03
天津,红桥区,2,0,2020-02-03
贵州,贵阳,10,0,2020-02-03
贵州,六盘水,9,0,2020-02-03
贵州,遵义,9,0,2020-02-03
广东,汕头,18,0,2020-02-03
贵州,毕节,8,0,2020-02-03
贵州,铜仁,6,0,2020-02-03
贵州,黔南州,6,0,2020-02-03
贵州,黔东南州,4,0,2020-02-03
贵州,黔西南州,2,0,2020-02-03
贵州,安顺,2,0,2020-02-03
甘肃,兰州,28,0,2020-02-03
甘肃,天水,10,0,2020-02-03
甘肃,陇南,4,0,2020-02-03
甘肃,临夏,3,0,2020-02-03
广东,湛江,15,0,2020-02-03
甘肃,定西,3,0,2020-02-03
甘肃,张掖,2,0,2020-02-03
甘肃,白银,1,0,2020-02-03
甘肃,金昌,1,0,2020-02-03
甘肃,平凉,1,0,2020-02-03
甘肃,甘南,1,0,2020-02-03
甘肃,庆阳,1,0,2020-02-03
吉林,长春,18,0,2020-02-03
吉林,四平,7,0,2020-02-03
吉林,吉林,5,0,2020-02-03
广东,阳江,12,0,2020-02-03
吉林,公主岭,3,0,2020-02-03
吉林,延边,3,0,2020-02-03
吉林,辽源,3,0,2020-02-03
吉林,松原,2,0,2020-02-03
吉林,通化,1,0,2020-02-03
宁夏,银川,20,0,2020-02-03
宁夏,吴忠,7,0,2020-02-03
宁夏,中卫,3,0,2020-02-03
宁夏,固原,2,0,2020-02-03
宁夏,宁东管委会,1,0,2020-02-03
广东,肇庆,10,0,2020-02-03
宁夏,石嘴山,1,0,2020-02-03
内蒙古,鄂尔多斯,9,0,2020-02-03
内蒙古,包头,6,0,2020-02-03
内蒙古,呼和浩特,4,0,2020-02-03
内蒙古,巴彦淖尔,3,0,2020-02-03
内蒙古,乌兰察布,3,0,2020-02-03
内蒙古,呼伦贝尔,2,0,2020-02-03
内蒙古,锡林郭勒盟,2,0,2020-02-03
内蒙古,赤峰,2,0,2020-02-03
内蒙古,兴安盟,1,0,2020-02-03
广东,梅州,9,0,2020-02-03
内蒙古,通辽,1,0,2020-02-03
内蒙古,乌海市,1,0,2020-02-03
新疆,乌鲁木齐,12,0,2020-02-03
新疆,伊犁州,7,0,2020-02-03
新疆,第九师,4,0,2020-02-03
新疆,吐鲁番,1,0,2020-02-03
新疆,第七师,1,0,2020-02-03
新疆,第八师,1,0,2020-02-03
新疆,阿克苏,1,0,2020-02-03
新疆,昌吉,1,0,2020-02-03
湖北,襄阳,632,1,2020-02-03
广东,清远,8,0,2020-02-03
新疆,第六师,1,0,2020-02-03
青海,西宁,12,0,2020-02-03
青海,海北州,3,0,2020-02-03
西藏,待明确地区,1,0,2020-02-03
广东,韶关,6,0,2020-02-03
广东,揭阳,6,0,2020-02-03
广东,江门,6,0,2020-02-03
广东,汕尾,5,0,2020-02-03
广东,茂名,5,0,2020-02-03
广东,潮州,4,0,2020-02-03
广东,河源,1,0,2020-02-03
河南,信阳,112,0,2020-02-03
河南,南阳,99,2,2020-02-03
湖北,荆州,613,7,2020-02-03
河南,郑州,85,0,2020-02-03
河南,驻马店,72,0,2020-02-03
河南,商丘,60,0,2020-02-03
河南,周口,52,0,2020-02-03
河南,新乡,33,0,2020-02-03
河南,安阳,33,0,2020-02-03
河南,平顶山,28,0,2020-02-03
河南,漯河,23,0,2020-02-03
河南,许昌,19,0,2020-02-03
河南,洛阳,12,0,2020-02-03
湖北,宜昌,452,3,2020-02-03
河南,开封,12,0,2020-02-03
河南,焦作,12,0,2020-02-03
河南,鹤壁,10,0,2020-02-03
河南,三门峡,7,0,2020-02-03
河南,濮阳,4,0,2020-02-03
河南,济源,2,0,2020-02-03
湖南,长沙,148,0,2020-02-03
湖南,岳阳,83,0,2020-02-03
湖南,邵阳,55,0,2020-02-03
湖南,常德,50,0,2020-02-03
湖北,黄石,405,2,2020-02-03
湖南,娄底,40,0,2020-02-03
湖南,怀化,35,0,2020-02-03
湖南,衡阳,35,0,2020-02-03
湖南,益阳,35,0,2020-02-03
湖南,株洲,34,0,2020-02-03
湖南,永州,26,0,2020-02-03
湖南,郴州,22,0,2020-02-03
湖南,湘潭,21,0,2020-02-03
湖南,湘西自治州,6,0,2020-02-03
湖南,张家界,3,0,2020-02-03
湖北,荆门,400,14,2020-02-03
安徽,合肥,81,0,2020-02-03
安徽,阜阳,79,0,2020-02-03
安徽,安庆,55,0,2020-02-03
安徽,亳州,48,0,2020-02-03
安徽,蚌埠,43,0,2020-02-03
安徽,六安,30,0,2020-02-03
安徽,马鞍山,28,0,2020-02-03
安徽,宿州,23,0,2020-02-03
安徽,芜湖,21,0,2020-02-03
安徽,铜陵,19,0,2020-02-03
湖北,咸宁,348,0,2020-02-03
安徽,滁州,11,0,2020-02-03
安徽,淮北,11,0,2020-02-03
安徽,池州,10,0,2020-02-03
安徽,黄山,9,0,2020-02-03
安徽,淮南,8,0,2020-02-03
安徽,宣城,4,0,2020-02-03
江西,南昌,121,0,2020-02-03
江西,九江,78,0,2020-02-03
江西,新余,59,0,2020-02-03
江西,上饶,50,0,2020-02-03
湖北,武汉,8351,362,2020-02-04
湖北,黄冈,1645,25,2020-02-04
湖北,鄂州,382,18,2020-02-04
安徽,芜湖,23,0,2020-02-04
安徽,铜陵,19,0,2020-02-04
安徽,淮北,14,0,2020-02-04
安徽,淮南,12,0,2020-02-04
安徽,滁州,11,0,2020-02-04
安徽,池州,11,0,2020-02-04
安徽,黄山,9,0,2020-02-04
安徽,宣城,4,0,2020-02-04
重庆,万州区,65,1,2020-02-04
重庆,九龙坡区,19,1,2020-02-04
湖北,十堰,318,0,2020-02-04
重庆,开州区,18,0,2020-02-04
重庆,云阳县,18,0,2020-02-04
重庆,江北区,16,0,2020-02-04
重庆,渝中区,16,0,2020-02-04
重庆,忠县,15,0,2020-02-04
重庆,垫江县,15,0,2020-02-04
重庆,两江新区,14,0,2020-02-04
重庆,渝北区,12,0,2020-02-04
重庆,长寿区,12,0,2020-02-04
重庆,石柱县,12,0,2020-02-04
湖北,仙桃,225,4,2020-02-04
重庆,綦江区,12,0,2020-02-04
重庆,巫溪县,11,0,2020-02-04
重庆,合川区,9,0,2020-02-04
重庆,奉节县,9,0,2020-02-04
重庆,璧山区,8,0,2020-02-04
重庆,巫山县,8,0,2020-02-04
重庆,南岸区,8,0,2020-02-04
重庆,荣昌区,8,0,2020-02-04
重庆,大渡口区,7,0,2020-02-04
重庆,大足区,7,0,2020-02-04
湖北,恩施州,138,0,2020-02-04
重庆,铜梁区,7,0,2020-02-04
重庆,潼南区,7,0,2020-02-04
重庆,丰都县,6,0,2020-02-04
重庆,巴南区,3,0,2020-02-04
重庆,江津区,3,0,2020-02-04
重庆,永川区,3,0,2020-02-04
重庆,梁平区,3,0,2020-02-04
重庆,涪陵区,3,0,2020-02-04
重庆,城口县,2,0,2020-02-04
重庆,黔江区,2,0,2020-02-04
湖北,天门,128,10,2020-02-04
重庆,沙坪坝区,2,0,2020-02-04
重庆,彭水县,2,0,2020-02-04
重庆,高新区,2,0,2020-02-04
重庆,秀山县,1,0,2020-02-04
重庆,武隆区,1,0,2020-02-04
江苏,苏州,55,0,2020-02-04
江苏,南京,47,0,2020-02-04
江苏,徐州,45,0,2020-02-04
江苏,无锡,26,0,2020-02-04
江苏,泰州,26,0,2020-02-04
湖北,潜江,54,1,2020-02-04
江苏,淮安,26,0,2020-02-04
江苏,南通,25,0,2020-02-04
江苏,常州,24,0,2020-02-04
江苏,连云港,20,0,2020-02-04
江苏,扬州,15,0,2020-02-04
江苏,盐城,15,0,2020-02-04
江苏,宿迁,11,0,2020-02-04
江苏,镇江,6,0,2020-02-04
江苏,待明确地区,0,0,2020-02-04
四川,成都,92,1,2020-02-04
湖北,神农架林区,10,0,2020-02-04
四川,南充,28,0,2020-02-04
四川,广安,24,0,2020-02-04
四川,绵阳,17,0,2020-02-04
四川,达州,17,0,2020-02-04
四川,内江,15,0,2020-02-04
四川,巴中,15,0,2020-02-04
四川,德阳,12,0,2020-02-04
四川,攀枝花,11,0,2020-02-04
四川,泸州,10,0,2020-02-04
四川,甘孜州,10,0,2020-02-04
浙江,温州,364,0,2020-02-04
四川,自贡,9,0,2020-02-04
四川,宜宾,7,0,2020-02-04
四川,凉山州,7,0,2020-02-04
四川,广元,6,0,2020-02-04
四川,雅安,6,0,2020-02-04
四川,遂宁,5,0,2020-02-04
四川,眉山,5,0,2020-02-04
四川,乐山,2,0,2020-02-04
四川,资阳,2,0,2020-02-04
四川,阿坝州,1,0,2020-02-04
浙江,杭州,141,0,2020-02-04
山东,青岛,34,0,2020-02-04
山东,临沂,30,0,2020-02-04
山东,济南,29,0,2020-02-04
山东,威海,27,0,2020-02-04
山东,烟台,26,0,2020-02-04
山东,济宁,23,0,2020-02-04
山东,德州,19,0,2020-02-04
山东,枣庄,17,0,2020-02-04
山东,潍坊,16,0,2020-02-04
山东,日照,14,0,2020-02-04
浙江,台州,122,0,2020-02-04
山东,淄博,14,0,2020-02-04
山东,泰安,14,0,2020-02-04
山东,聊城,12,0,2020-02-04
山东,菏泽,12,0,2020-02-04
山东,滨州,11,0,2020-02-04
上海,外地来沪人员,84,1,2020-02-04
上海,浦东新区,45,0,2020-02-04
上海,徐汇区,12,0,2020-02-04
上海,宝山区,12,0,2020-02-04
上海,静安区,12,0,2020-02-04
湖北,孝感,1462,18,2020-02-04
浙江,宁波,120,0,2020-02-04
上海,闵行区,11,0,2020-02-04
上海,长宁区,9,0,2020-02-04
上海,松江区,9,0,2020-02-04
上海,普陀区,6,0,2020-02-04
上海,杨浦区,6,0,2020-02-04
上海,奉贤区,6,0,2020-02-04
上海,虹口区,5,0,2020-02-04
上海,黄浦区,5,0,2020-02-04
上海,青浦区,4,0,2020-02-04
上海,嘉定区,3,0,2020-02-04
浙江,金华,44,0,2020-02-04
上海,金山区,2,0,2020-02-04
上海,崇明区,2,0,2020-02-04
上海,未知地区,0,0,2020-02-04
北京,海淀区,45,0,2020-02-04
北京,朝阳区,36,0,2020-02-04
北京,大兴区,29,0,2020-02-04
北京,西城区,28,0,2020-02-04
北京,外地来京人员,20,0,2020-02-04
北京,丰台区,18,0,2020-02-04
北京,昌平区,14,0,2020-02-04
浙江,绍兴,30,0,2020-02-04
北京,通州区,13,0,2020-02-04
北京,石景山区,6,0,2020-02-04
北京,顺义区,5,0,2020-02-04
北京,房山区,5,0,2020-02-04
北京,门头沟区,3,0,2020-02-04
北京,怀柔区,3,0,2020-02-04
北京,东城区,2,0,2020-02-04
北京,延庆区,1,0,2020-02-04
北京,待明确地区,0,1,2020-02-04
福建,福州,53,0,2020-02-04
浙江,嘉兴,27,0,2020-02-04
福建,莆田,37,0,2020-02-04
福建,泉州,35,0,2020-02-04
福建,厦门,20,0,2020-02-04
福建,漳州,13,0,2020-02-04
福建,宁德,12,0,2020-02-04
福建,三明,11,0,2020-02-04
福建,南平,11,0,2020-02-04
福建,龙岩,2,0,2020-02-04
黑龙江,哈尔滨,73,0,2020-02-04
黑龙江,绥化,24,2,2020-02-04
浙江,丽水,16,0,2020-02-04
黑龙江,齐齐哈尔,20,0,2020-02-04
黑龙江,双鸭山,16,0,2020-02-04
黑龙江,鸡西,12,0,2020-02-04
黑龙江,大庆,11,0,2020-02-04
黑龙江,佳木斯,11,0,2020-02-04
黑龙江,牡丹江,9,0,2020-02-04
黑龙江,七台河,9,0,2020-02-04
黑龙江,大兴安岭,2,0,2020-02-04
黑龙江,鹤岗,2,0,2020-02-04
黑龙江,黑河,1,0,2020-02-04
浙江,衢州,15,0,2020-02-04
广西,北海,29,0,2020-02-04
广西,南宁,28,0,2020-02-04
广西,桂林,26,0,2020-02-04
广西,柳州,17,0,2020-02-04
广西,防城港,13,0,2020-02-04
广西,河池,9,0,2020-02-04
广西,玉林,8,0,2020-02-04
广西,梧州,5,0,2020-02-04
广西,贵港,5,0,2020-02-04
广西,贺州,4,0,2020-02-04
浙江,湖州,9,0,2020-02-04
广西,钦州,4,0,2020-02-04
广西,百色,2,0,2020-02-04
陕西,西安,60,0,2020-02-04
陕西,安康,17,0,2020-02-04
陕西,汉中,16,0,2020-02-04
陕西,咸阳,11,0,2020-02-04
陕西,宝鸡,10,0,2020-02-04
陕西,延安,7,0,2020-02-04
陕西,铜川,7,0,2020-02-04
陕西,渭南,6,0,2020-02-04
浙江,舟山,7,0,2020-02-04
陕西,商洛,5,0,2020-02-04
陕西,榆林,1,0,2020-02-04
陕西,韩城,1,0,2020-02-04
陕西,杨凌,1,0,2020-02-04
河北,石家庄,21,0,2020-02-04
河北,沧州,20,1,2020-02-04
河北,保定,17,0,2020-02-04
河北,邢台,16,0,2020-02-04
河北,邯郸,14,0,2020-02-04
河北,廊坊,13,0,2020-02-04
广东,深圳,289,0,2020-02-04
河北,唐山,12,0,2020-02-04
河北,张家口,10,0,2020-02-04
河北,衡水,5,0,2020-02-04
河北,承德,4,0,2020-02-04
河北,秦皇岛,3,0,2020-02-04
云南,昆明,34,0,2020-02-04
云南,西双版纳,14,0,2020-02-04
云南,玉溪,12,0,2020-02-04
云南,昭通,10,0,2020-02-04
云南,曲靖,10,0,2020-02-04
广东,广州,237,0,2020-02-04
云南,保山,8,0,2020-02-04
云南,丽江,7,0,2020-02-04
云南,大理,7,0,2020-02-04
云南,红河,5,0,2020-02-04
云南,德宏,5,0,2020-02-04
云南,普洱,4,0,2020-02-04
云南,楚雄,4,0,2020-02-04
云南,临沧,1,0,2020-02-04
云南,文山,1,0,2020-02-04
海南,三亚,22,0,2020-02-04
湖北,襄阳,735,2,2020-02-04
广东,珠海,69,0,2020-02-04
海南,海口,16,0,2020-02-04
海南,万宁,11,0,2020-02-04
海南,儋州,8,0,2020-02-04
海南,琼海,6,0,2020-02-04
海南,临高,5,0,2020-02-04
海南,陵水,4,0,2020-02-04
海南,澄迈,4,1,2020-02-04
海南,定安,3,0,2020-02-04
海南,昌江,3,0,2020-02-04
海南,东方,2,0,2020-02-04
广东,佛山,49,0,2020-02-04
海南,保亭,2,0,2020-02-04
海南,琼中,1,0,2020-02-04
海南,乐东,1,0,2020-02-04
海南,文昌,1,0,2020-02-04
海南,未明确地区,0,0,2020-02-04
辽宁,沈阳,18,0,2020-02-04
辽宁,大连,13,0,2020-02-04
辽宁,盘锦,8,0,2020-02-04
辽宁,锦州,7,0,2020-02-04
辽宁,阜新,7,0,2020-02-04
广东,东莞,44,0,2020-02-04
辽宁,朝阳,6,0,2020-02-04
辽宁,丹东,6,0,2020-02-04
辽宁,葫芦岛,6,0,2020-02-04
辽宁,本溪,3,0,2020-02-04
辽宁,铁岭,3,0,2020-02-04
辽宁,辽阳,2,0,2020-02-04
辽宁,营口,1,0,2020-02-04
辽宁,鞍山,1,0,2020-02-04
山西,晋中,21,0,2020-02-04
山西,运城,17,0,2020-02-04
广东,中山,35,0,2020-02-04
山西,大同,9,0,2020-02-04
山西,太原,9,0,2020-02-04
山西,晋城,7,0,2020-02-04
山西,吕梁,5,0,2020-02-04
山西,朔州,4,0,2020-02-04
山西,长治,3,0,2020-02-04
山西,忻州,3,0,2020-02-04
山西,阳泉,2,0,2020-02-04
山西,临汾,1,0,2020-02-04
天津,宝坻区,13,0,2020-02-04
广东,惠州,31,0,2020-02-04
天津,河北区,10,0,2020-02-04
天津,河东区,10,0,2020-02-04
天津,和平区,6,0,2020-02-04
天津,外地来津人员,6,0,2020-02-04
天津,河西区,4,0,2020-02-04
天津,宁河区,4,0,2020-02-04
天津,东丽区,3,0,2020-02-04
天津,南开区,3,0,2020-02-04
天津,西青区,3,0,2020-02-04
天津,滨海新区,2,0,2020-02-04
广东,汕头,20,0,2020-02-04
天津,红桥区,2,0,2020-02-04
天津,津南区,1,0,2020-02-04
贵州,贵阳,12,0,2020-02-04
贵州,毕节,11,0,2020-02-04
贵州,六盘水,9,0,2020-02-04
贵州,遵义,9,0,2020-02-04
贵州,铜仁,6,0,2020-02-04
贵州,黔南州,6,0,2020-02-04
贵州,黔东南州,5,0,2020-02-04
贵州,黔西南州,3,0,2020-02-04
广东,湛江,18,0,2020-02-04
贵州,安顺,3,0,2020-02-04
甘肃,兰州,30,0,2020-02-04
甘肃,天水,10,0,2020-02-04
甘肃,陇南,4,0,2020-02-04
甘肃,临夏,3,0,2020-02-04
甘肃,定西,3,0,2020-02-04
甘肃,张掖,2,0,2020-02-04
甘肃,白银,1,0,2020-02-04
甘肃,金昌,1,0,2020-02-04
甘肃,平凉,1,0,2020-02-04
广东,阳江,12,0,2020-02-04
甘肃,甘南,1,0,2020-02-04
甘肃,庆阳,1,0,2020-02-04
吉林,长春,28,0,2020-02-04
吉林,四平,8,0,2020-02-04
吉林,吉林市,5,0,2020-02-04
吉林,公主岭,4,0,2020-02-04
吉林,延边,3,0,2020-02-04
吉林,辽源,3,0,2020-02-04
吉林,松原,2,0,2020-02-04
吉林,通化,1,0,2020-02-04
广东,肇庆,11,0,2020-02-04
内蒙古,鄂尔多斯,11,0,2020-02-04
内蒙古,包头,7,0,2020-02-04
内蒙古,呼和浩特,5,0,2020-02-04
内蒙古,巴彦淖尔,4,0,2020-02-04
内蒙古,乌兰察布,3,0,2020-02-04
内蒙古,呼伦贝尔,3,0,2020-02-04
内蒙古,赤峰,3,0,2020-02-04
内蒙古,锡林郭勒盟,2,0,2020-02-04
内蒙古,乌海市,2,0,2020-02-04
内蒙古,兴安盟,1,0,2020-02-04
广东,梅州,10,0,2020-02-04
内蒙古,通辽,1,0,2020-02-04
宁夏,银川,20,0,2020-02-04
宁夏,吴忠,7,0,2020-02-04
宁夏,中卫,3,0,2020-02-04
宁夏,固原,2,0,2020-02-04
宁夏,宁东管委会,1,0,2020-02-04
宁夏,石嘴山,1,0,2020-02-04
新疆,乌鲁木齐,12,0,2020-02-04
新疆,伊犁州,9,0,2020-02-04
新疆,第九师,4,0,2020-02-04
湖北,荆州,713,9,2020-02-04
广东,清远,10,0,2020-02-04
新疆,昌吉,2,0,2020-02-04
新疆,吐鲁番,1,0,2020-02-04
新疆,第七师,1,0,2020-02-04
新疆,第八师,1,0,2020-02-04
新疆,阿克苏,1,0,2020-02-04
新疆,第六师,1,0,2020-02-04
青海,西宁,14,0,2020-02-04
青海,海北州,3,0,2020-02-04
西藏,拉萨,1,0,2020-02-04
广东,江门,7,0,2020-02-04
广东,韶关,6,0,2020-02-04
广东,揭阳,6,0,2020-02-04
广东,茂名,6,0,2020-02-04
广东,汕尾,5,0,2020-02-04
广东,潮州,4,0,2020-02-04
广东,河源,1,0,2020-02-04
广东,未明确地区,0,0,2020-02-04
河南,信阳,138,0,2020-02-04
湖北,随州,706,8,2020-02-04
河南,南阳,107,2,2020-02-04
河南,郑州,92,0,2020-02-04
河南,驻马店,82,0,2020-02-04
河南,商丘,61,0,2020-02-04
河南,周口,56,0,2020-02-04
河南,新乡,39,0,2020-02-04
河南,安阳,35,0,2020-02-04
河南,平顶山,34,0,2020-02-04
河南,漯河,24,0,2020-02-04
河南,许昌,24,0,2020-02-04
湖北,黄石,509,2,2020-02-04
河南,洛阳,17,0,2020-02-04
河南,开封,17,0,2020-02-04
河南,焦作,15,0,2020-02-04
河南,鹤壁,10,0,2020-02-04
河南,三门峡,7,0,2020-02-04
河南,濮阳,4,0,2020-02-04
河南,济源,2,0,2020-02-04
湖南,长沙,164,0,2020-02-04
湖南,岳阳,89,0,2020-02-04
湖南,邵阳,68,0,2020-02-04
湖北,宜昌,496,4,2020-02-04
湖南,常德,56,0,2020-02-04
湖南,娄底,45,0,2020-02-04
湖南,益阳,40,0,2020-02-04
湖南,衡阳,39,0,2020-02-04
湖南,株洲,38,0,2020-02-04
湖南,怀化,35,0,2020-02-04
湖南,永州,30,0,2020-02-04
湖南,郴州,24,0,2020-02-04
湖南,湘潭,23,0,2020-02-04
湖南,湘西自治州,7,0,2020-02-04
湖北,荆门,422,16,2020-02-04
湖南,张家界,3,0,2020-02-04
江西,南昌,134,0,2020-02-04
江西,九江,86,0,2020-02-04
江西,新余,69,0,2020-02-04
江西,上饶,69,0,2020-02-04
江西,宜春,48,0,2020-02-04
江西,赣州,48,0,2020-02-04
江西,抚州,44,0,2020-02-04
江西,萍乡,22,0,2020-02-04
江西,吉安,15,0,2020-02-04
湖北,咸宁,384,0,2020-02-04
江西,鹰潭,9,0,2020-02-04
江西,景德镇,4,0,2020-02-04
安徽,合肥,93,0,2020-02-04
安徽,阜阳,84,0,2020-02-04
安徽,亳州,58,0,2020-02-04
安徽,安庆,56,0,2020-02-04
安徽,蚌埠,48,0,2020-02-04
安徽,六安,34,0,2020-02-04
安徽,马鞍山,30,0,2020-02-04
安徽,宿州,24,0,2020-02-04
湖北,武汉,10117,414,2020-02-05
湖北,孝感,1886,25,2020-02-05
湖北,咸宁,399,1,2020-02-05
安徽,宿州,25,0,2020-02-05
安徽,铜陵,20,0,2020-02-05
安徽,淮北,17,0,2020-02-05
安徽,淮南,12,0,2020-02-05
安徽,滁州,11,0,2020-02-05
安徽,池州,11,0,2020-02-05
安徽,黄山,9,0,2020-02-05
安徽,宣城,5,0,2020-02-05
重庆,万州区,68,1,2020-02-05
重庆,九龙坡区,19,1,2020-02-05
湖北,十堰,353,0,2020-02-05
重庆,云阳县,19,0,2020-02-05
重庆,江北区,18,0,2020-02-05
重庆,开州区,18,0,2020-02-05
重庆,渝中区,17,0,2020-02-05
重庆,垫江县,16,0,2020-02-05
重庆,忠县,15,0,2020-02-05
重庆,两江新区,14,0,2020-02-05
重庆,綦江区,13,0,2020-02-05
重庆,渝北区,12,0,2020-02-05
重庆,长寿区,12,0,2020-02-05
湖北,仙桃,265,5,2020-02-05
重庆,石柱县,12,0,2020-02-05
重庆,合川区,11,0,2020-02-05
重庆,奉节县,11,0,2020-02-05
重庆,巫溪县,11,0,2020-02-05
重庆,潼南区,10,0,2020-02-05
重庆,丰都县,9,0,2020-02-05
重庆,璧山区,8,0,2020-02-05
重庆,巫山县,8,0,2020-02-05
重庆,南岸区,8,0,2020-02-05
重庆,荣昌区,8,0,2020-02-05
湖北,恩施州,144,0,2020-02-05
重庆,大渡口区,7,0,2020-02-05
重庆,大足区,7,0,2020-02-05
重庆,铜梁区,7,0,2020-02-05
重庆,江津区,4,0,2020-02-05
重庆,高新区,4,0,2020-02-05
重庆,涪陵区,3,0,2020-02-05
重庆,巴南区,3,0,2020-02-05
重庆,永川区,3,0,2020-02-05
重庆,梁平区,3,0,2020-02-05
重庆,城口县,2,0,2020-02-05
湖北,天门,138,10,2020-02-05
重庆,黔江区,2,0,2020-02-05
重庆,沙坪坝区,2,0,2020-02-05
重庆,彭水县,2,0,2020-02-05
重庆,秀山县,1,0,2020-02-05
重庆,武隆区,1,0,2020-02-05
重庆,酉阳,1,0,2020-02-05
江苏,苏州,60,0,2020-02-05
江苏,南京,52,0,2020-02-05
江苏,徐州,45,0,2020-02-05
江苏,淮安,34,0,2020-02-05
湖北,潜江,64,1,2020-02-05
江苏,无锡,28,0,2020-02-05
江苏,泰州,28,0,2020-02-05
江苏,南通,27,0,2020-02-05
江苏,常州,27,0,2020-02-05
江苏,连云港,22,0,2020-02-05
江苏,盐城,16,0,2020-02-05
江苏,扬州,15,0,2020-02-05
江苏,宿迁,11,0,2020-02-05
江苏,镇江,8,0,2020-02-05
山东,青岛,41,0,2020-02-05
湖北,神农架林区,10,0,2020-02-05
山东,济南,33,0,2020-02-05
山东,临沂,32,0,2020-02-05
山东,济宁,32,0,2020-02-05
山东,烟台,29,0,2020-02-05
山东,威海,28,0,2020-02-05
山东,德州,26,0,2020-02-05
山东,潍坊,21,0,2020-02-05
山东,泰安,18,0,2020-02-05
山东,枣庄,17,0,2020-02-05
山东,聊城,15,0,2020-02-05
浙江,温州,396,0,2020-02-05
山东,日照,14,0,2020-02-05
山东,淄博,14,0,2020-02-05
山东,菏泽,12,0,2020-02-05
山东,滨州,11,0,2020-02-05
四川,成都,97,1,2020-02-05
四川,南充,29,0,2020-02-05
四川,广安,24,0,2020-02-05
四川,达州,20,0,2020-02-05
四川,巴中,19,0,2020-02-05
四川,绵阳,18,0,2020-02-05
浙江,杭州,151,0,2020-02-05
四川,内江,16,0,2020-02-05
四川,德阳,12,0,2020-02-05
四川,泸州,12,0,2020-02-05
四川,甘孜州,12,0,2020-02-05
四川,攀枝花,11,0,2020-02-05
四川,自贡,9,0,2020-02-05
四川,宜宾,8,0,2020-02-05
四川,凉山州,7,0,2020-02-05
四川,雅安,6,0,2020-02-05
四川,广元,6,0,2020-02-05
浙江,宁波,126,0,2020-02-05
四川,遂宁,5,0,2020-02-05
四川,眉山,5,0,2020-02-05
四川,乐山,2,0,2020-02-05
四川,资阳,2,0,2020-02-05
四川,阿坝州,1,0,2020-02-05
上海,外地来沪人员,88,1,2020-02-05
上海,浦东新区,47,0,2020-02-05
上海,宝山区,15,0,2020-02-05
上海,静安区,14,0,2020-02-05
上海,徐汇区,14,0,2020-02-05
湖北,黄冈,1807,29,2020-02-05
浙江,台州,124,0,2020-02-05
上海,闵行区,12,0,2020-02-05
上海,长宁区,10,0,2020-02-05
上海,松江区,10,0,2020-02-05
上海,虹口区,7,0,2020-02-05
上海,奉贤区,7,0,2020-02-05
上海,杨浦区,6,0,2020-02-05
上海,普陀区,6,0,2020-02-05
上海,青浦区,5,0,2020-02-05
上海,黄浦区,5,0,2020-02-05
上海,嘉定区,4,0,2020-02-05
浙江,金华,47,0,2020-02-05
上海,金山区,2,0,2020-02-05
上海,崇明区,2,0,2020-02-05
北京,海淀区,45,0,2020-02-05
北京,朝阳区,43,0,2020-02-05
北京,大兴区,29,0,2020-02-05
北京,西城区,29,0,2020-02-05
北京,外地来京人员,21,0,2020-02-05
北京,丰台区,20,0,2020-02-05
北京,昌平区,15,0,2020-02-05
北京,通州区,13,0,2020-02-05
浙江,绍兴,33,0,2020-02-05
北京,房山区,11,0,2020-02-05
北京,石景山区,7,0,2020-02-05
北京,东城区,6,0,2020-02-05
北京,顺义区,6,0,2020-02-05
北京,怀柔区,4,0,2020-02-05
北京,门头沟区,3,0,2020-02-05
北京,延庆区,1,0,2020-02-05
北京,待明确地区,0,1,2020-02-05
黑龙江,哈尔滨,82,1,2020-02-05
黑龙江,绥化,29,2,2020-02-05
浙江,嘉兴,30,0,2020-02-05
黑龙江,齐齐哈尔,26,0,2020-02-05
黑龙江,鸡西,21,0,2020-02-05
黑龙江,双鸭山,20,0,2020-02-05
黑龙江,大庆,13,0,2020-02-05
黑龙江,佳木斯,12,0,2020-02-05
黑龙江,牡丹江,10,0,2020-02-05
黑龙江,七台河,9,0,2020-02-05
黑龙江,大兴安岭,2,0,2020-02-05
黑龙江,鹤岗,2,0,2020-02-05
黑龙江,黑河,1,0,2020-02-05
浙江,丽水,16,0,2020-02-05
黑龙江,待明确地区,0,0,2020-02-05
福建,福州,55,0,2020-02-05
福建,莆田,38,0,2020-02-05
福建,泉州,37,0,2020-02-05
福建,厦门,21,0,2020-02-05
福建,漳州,15,0,2020-02-05
福建,宁德,14,0,2020-02-05
福建,南平,12,0,2020-02-05
福建,三明,11,0,2020-02-05
福建,龙岩,2,0,2020-02-05
浙江,衢州,15,0,2020-02-05
陕西,西安,74,0,2020-02-05
陕西,安康,21,0,2020-02-05
陕西,汉中,20,0,2020-02-05
陕西,咸阳,15,0,2020-02-05
陕西,宝鸡,10,0,2020-02-05
陕西,渭南,9,0,2020-02-05
